types,counts,probs,total_unique
to such,34,1.3749801335590997e-05,881836
such a,873,0.0003530463695873806,881836
a degree,18,7.279306589430527e-06,881836
degree that,3,1.2132177649050879e-06,881836
that it,1023,0.000413707257832635,881836
it can,160,6.470494746160469e-05,881836
can both,3,1.2132177649050879e-06,881836
both play,5,2.0220296081751466e-06,881836
play by,13,5.257276981255381e-06,881836
by its,83,3.3565691495707437e-05,881836
its rules,1,4.044059216350293e-07,881836
rules and,10,4.044059216350293e-06,881836
and subvert,1,4.044059216350293e-07,881836
subvert them,1,4.044059216350293e-07,881836
them simultaneously,1,4.044059216350293e-07,881836
simultaneously like,1,4.044059216350293e-07,881836
like haynes,1,4.044059216350293e-07,881836
haynes far,1,4.044059216350293e-07,881836
far from,123,4.9741928361108606e-05,881836
from heaven,4,1.6176236865401173e-06,881836
heaven and,13,5.257276981255381e-06,881836
and fassbinder's,1,4.044059216350293e-07,881836
fassbinder's ali,1,4.044059216350293e-07,881836
ali fear,1,4.044059216350293e-07,881836
fear eats,1,4.044059216350293e-07,881836
eats the,2,8.088118432700586e-07,881836
the soul,37,1.4963019100496084e-05,881836
soul françois,1,4.044059216350293e-07,881836
françois ozon's,2,8.088118432700586e-07,881836
ozon's frantz,1,4.044059216350293e-07,881836
frantz riffs,1,4.044059216350293e-07,881836
riffs on,1,4.044059216350293e-07,881836
on a,1450,0.0005863885863707925,881836
a film,1736,0.0007020486799584109,881836
film from,198,8.00723724837358e-05,881836
from hollywood's,1,4.044059216350293e-07,881836
hollywood's classical,1,4.044059216350293e-07,881836
classical era,1,4.044059216350293e-07,881836
era ernst,1,4.044059216350293e-07,881836
ernst lubitsch's,7,2.8308414514452054e-06,881836
lubitsch's broken,1,4.044059216350293e-07,881836
broken lullaby,2,8.088118432700586e-07,881836
lullaby in,1,4.044059216350293e-07,881836
in order,200,8.088118432700586e-05,881836
order to,185,7.481509550248043e-05,881836
to make,997,0.0004031927038701242,881836
make a,428,0.00017308573445979256,881836
a universally,2,8.088118432700586e-07,881836
universally appealing,1,4.044059216350293e-07,881836
appealing text,1,4.044059216350293e-07,881836
text on,4,1.6176236865401173e-06,881836
on gay,2,8.088118432700586e-07,881836
gay subjects,1,4.044059216350293e-07,881836
subjects as,3,1.2132177649050879e-06,881836
as with,36,1.4558613178861055e-05,881836
with those,25,1.0110148040875733e-05,881836
those other,8,3.2352473730802345e-06,881836
other two,15,6.0660888245254395e-06,881836
two films,64,2.5881978984641876e-05,881836
films by,26,1.0514553962510762e-05,881836
by queer,1,4.044059216350293e-07,881836
queer filmmakers,1,4.044059216350293e-07,881836
filmmakers ozon,1,4.044059216350293e-07,881836
ozon explores,1,4.044059216350293e-07,881836
explores his,1,4.044059216350293e-07,881836
his themes,2,8.088118432700586e-07,881836
themes through,2,8.088118432700586e-07,881836
through a,162,6.551375930487475e-05,881836
a deeply,59,2.385994937646673e-05,881836
deeply moving,22,8.896930275970646e-06,881836
moving heterosexual,1,4.044059216350293e-07,881836
heterosexual romance,2,8.088118432700586e-07,881836
romance frantz,1,4.044059216350293e-07,881836
is not,805,0.0003255467669161986,881836
not saying,31,1.2536583570685909e-05,881836
saying i,21,8.492524354335616e-06,881836
i m,1243,0.0005026765605923414,881836
m obsessed,2,8.088118432700586e-07,881836
obsessed with,78,3.1543661887532284e-05,881836
with paula,1,4.044059216350293e-07,881836
beer but,1,4.044059216350293e-07,881836
but i,1979,0.000800319318915723,881836
m outside,2,8.088118432700586e-07,881836
outside her,1,4.044059216350293e-07,881836
her house,4,1.6176236865401173e-06,881836
house right,1,4.044059216350293e-07,881836
right now,114,4.610227506639334e-05,881836
now i,207,8.371202577845107e-05,881836
i always,144,5.823445271544422e-05,881836
always hate,2,8.088118432700586e-07,881836
hate it,38,1.5367425022131114e-05,881836
it when,89,3.599212702551761e-05,881836
when françois,1,4.044059216350293e-07,881836
ozon jumps,1,4.044059216350293e-07,881836
jumps out,2,8.088118432700586e-07,881836
out of,1227,0.000496206065846181,881836
of his,1221,0.0004937796303163708,881836
his comfort,5,2.0220296081751466e-06,881836
comfort zone,9,3.6396532947152637e-06,881836
zone and,5,2.0220296081751466e-06,881836
and makes,67,2.7095196749546963e-05,881836
makes movies,12,4.8528710596203516e-06,881836
movies that,165,6.672697706977983e-05,881836
that are,257,0.00010393232186020253,881836
are not,170,6.874900667795498e-05,881836
