letterboxd_search,Movie
https://letterboxd.com/search/Copycat+1995/,"{
    ""title"": ""copycat"",
    ""url"": ""https://letterboxd.com/film/copycat/"",
    ""directors"": [
        ""Jon Amiel""
    ],
    ""rating"": ""3.25 out of 5"",
    ""year"": ""1995"",
    ""genres"": [
        ""Mystery"",
        ""Thriller"",
        ""Horror"",
        ""Crime""
    ]
}"
https://letterboxd.com/search/The+Giant+Behemoth+1959/,
https://letterboxd.com/search/Poltergeist+1982/,"{
    ""title"": ""poltergeist"",
    ""url"": ""https://letterboxd.com/film/poltergeist/"",
    ""directors"": [
        ""Tobe Hooper""
    ],
    ""rating"": ""3.51 out of 5"",
    ""year"": ""1982"",
    ""genres"": [
        ""Horror""
    ]
}"
https://letterboxd.com/search/Executive+Decision+1996/,"{
    ""title"": ""executive-decision"",
    ""url"": ""https://letterboxd.com/film/executive-decision/"",
    ""directors"": [
        ""Stuart Baird""
    ],
    ""rating"": ""3.13 out of 5"",
    ""year"": ""1996"",
    ""genres"": [
        ""Action"",
        ""Drama"",
        ""Thriller"",
        ""Adventure""
    ]
}"
https://letterboxd.com/search/Wittgenstein+1993/,"{
    ""title"": ""wittgenstein"",
    ""url"": ""https://letterboxd.com/film/wittgenstein/"",
    ""directors"": [
        ""Derek Jarman""
    ],
    ""rating"": ""3.65 out of 5"",
    ""year"": ""1993"",
    ""genres"": [
        ""Drama"",
        ""Comedy"",
        ""History""
    ]
}"
https://letterboxd.com/search/Brexit+The+Uncivil+War+2019/,"{
    ""title"": ""brexit-the-uncivil-war"",
    ""url"": ""https://letterboxd.com/film/brexit-the-uncivil-war/"",
    ""directors"": [
        ""Toby Haynes""
    ],
    ""rating"": ""3.20 out of 5"",
    ""year"": ""2019"",
    ""genres"": [
        ""TV Movie"",
        ""Drama"",
        ""History""
    ]
}"
https://letterboxd.com/search/Bang+Boom+Bang+1999/,"{
    ""title"": ""bang-boom-bang"",
    ""url"": ""https://letterboxd.com/film/bang-boom-bang/"",
    ""directors"": [
        ""Peter Thorwarth""
    ],
    ""rating"": ""3.69 out of 5"",
    ""year"": ""1999"",
    ""genres"": [
        ""Crime"",
        ""Comedy"",
        ""Action""
    ]
}"
https://letterboxd.com/search/Demonic+Toys+1992/,
https://letterboxd.com/search/Bamboozled+2000/,
https://letterboxd.com/search/The+Killer+Elite+1975/,"{
    ""title"": ""the-killer-elite"",
    ""url"": ""https://letterboxd.com/film/the-killer-elite/"",
    ""directors"": [
        ""Sam Peckinpah""
    ],
    ""rating"": ""3.02 out of 5"",
    ""year"": ""1975"",
    ""genres"": [
        ""Action"",
        ""Crime"",
        ""Thriller""
    ]
}"
https://letterboxd.com/search/Pal+Joey+1957/,"{
    ""title"": ""pal-joey"",
    ""url"": ""https://letterboxd.com/film/pal-joey/"",
    ""directors"": [
        ""George Sidney""
    ],
    ""rating"": ""3.12 out of 5"",
    ""year"": ""1957"",
    ""genres"": [
        ""Romance"",
        ""Drama"",
        ""Comedy"",
        ""Music""
    ]
}"
https://letterboxd.com/search/Get+The+Gringo+2012/,"{
    ""title"": ""get-the-gringo"",
    ""url"": ""https://letterboxd.com/film/get-the-gringo/"",
    ""directors"": [
        ""Adrian Gr\u00fcnberg""
    ],
    ""rating"": ""3.14 out of 5"",
    ""year"": ""2012"",
    ""genres"": [
        ""Crime"",
        ""Thriller"",
        ""Drama"",
        ""Action""
    ]
}"
https://letterboxd.com/search/Me+Before+You+2016/,"{
    ""title"": ""me-before-you"",
    ""url"": ""https://letterboxd.com/film/me-before-you/"",
    ""directors"": [
        ""Thea Sharrock""
    ],
    ""rating"": ""3.38 out of 5"",
    ""year"": ""2016"",
    ""genres"": [
        ""Romance"",
        ""Drama""
    ]
}"
https://letterboxd.com/search/He+Who+Gets+Slapped+1924/,"{
    ""title"": ""he-who-gets-slapped"",
    ""url"": ""https://letterboxd.com/film/he-who-gets-slapped/"",
    ""directors"": [
        ""Victor Sj\u00f6str\u00f6m""
    ],
    ""rating"": ""3.95 out of 5"",
    ""year"": ""1924"",
    ""genres"": [
        ""Thriller"",
        ""Romance"",
        ""Drama""
    ]
}"
https://letterboxd.com/search/Mighty+Morphin+Power+Rangers+The+Movie+1995/,"{
    ""title"": ""mighty-morphin-power-rangers-the-movie"",
    ""url"": ""https://letterboxd.com/film/mighty-morphin-power-rangers-the-movie/"",
    ""directors"": [
        ""Bryan Spicer""
    ],
    ""rating"": ""2.74 out of 5"",
    ""year"": ""1995"",
    ""genres"": [
        ""Science Fiction"",
        ""Action"",
        ""Fantasy"",
        ""Adventure""
    ]
}"
https://letterboxd.com/search/Hard+Boiled+1992/,"{
    ""title"": ""hard-boiled"",
    ""url"": ""https://letterboxd.com/film/hard-boiled/"",
    ""directors"": [
        ""John Woo""
    ],
    ""rating"": ""4.16 out of 5"",
    ""year"": ""1992"",
    ""genres"": [
        ""Thriller"",
        ""Crime"",
        ""Action""
    ]
}"
https://letterboxd.com/search/The+Mad+Monster+1942/,"{
    ""title"": ""the-mad-monster"",
    ""url"": ""https://letterboxd.com/film/the-mad-monster/"",
    ""directors"": [
        ""Sam Newfield""
    ],
    ""rating"": ""2.27 out of 5"",
    ""year"": ""1942"",
    ""genres"": [
        ""Horror""
    ]
}"
https://letterboxd.com/search/Forgotten+2017/,"{
    ""title"": ""forgotten-2017"",
    ""url"": ""https://letterboxd.com/film/forgotten-2017/"",
    ""directors"": [
        ""Jang Hang-jun""
    ],
    ""rating"": ""3.71 out of 5"",
    ""year"": ""2017"",
    ""genres"": [
        ""Thriller"",
        ""Crime"",
        ""Mystery""
    ]
}"
https://letterboxd.com/search/Criminally+Insane+1975/,"{
    ""title"": ""criminally-insane"",
    ""url"": ""https://letterboxd.com/film/criminally-insane/"",
    ""directors"": [
        ""Nick Millard""
    ],
    ""rating"": ""2.92 out of 5"",
    ""year"": ""1975"",
    ""genres"": [
        ""Comedy"",
        ""Horror""
    ]
}"
https://letterboxd.com/search/Envy+2004/,"{
    ""title"": ""envy"",
    ""url"": ""https://letterboxd.com/film/envy/"",
    ""directors"": [
        ""Barry Levinson""
    ],
    ""rating"": ""2.39 out of 5"",
    ""year"": ""2004"",
    ""genres"": [
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Satans+Little+Helper+2004/,"{
    ""title"": ""satans-little-helper"",
    ""url"": ""https://letterboxd.com/film/satans-little-helper/"",
    ""directors"": [
        ""Jeff Lieberman""
    ],
    ""rating"": ""2.77 out of 5"",
    ""year"": ""2004"",
    ""genres"": [
        ""Horror"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Always+Be+My+Maybe+2019/,
https://letterboxd.com/search/Full+Eclipse+1993/,"{
    ""title"": ""full-eclipse"",
    ""url"": ""https://letterboxd.com/film/full-eclipse/"",
    ""directors"": [
        ""Anthony Hickox""
    ],
    ""rating"": ""2.92 out of 5"",
    ""year"": ""1993"",
    ""genres"": [
        ""Horror"",
        ""Action"",
        ""TV Movie"",
        ""Crime""
    ]
}"
https://letterboxd.com/search/To+Kill+A+Mockingbird+1962/,"{
    ""title"": ""to-kill-a-mockingbird"",
    ""url"": ""https://letterboxd.com/film/to-kill-a-mockingbird/"",
    ""directors"": [
        ""Robert Mulligan""
    ],
    ""rating"": ""4.09 out of 5"",
    ""year"": ""1962"",
    ""genres"": [
        ""Drama""
    ]
}"
https://letterboxd.com/search/The+Wedding+Planner+2001/,"{
    ""title"": ""the-wedding-planner"",
    ""url"": ""https://letterboxd.com/film/the-wedding-planner/"",
    ""directors"": [
        ""Adam Shankman""
    ],
    ""rating"": ""2.62 out of 5"",
    ""year"": ""2001"",
    ""genres"": [
        ""Romance"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Stalingrad+1993/,"{
    ""title"": ""stalingrad"",
    ""url"": ""https://letterboxd.com/film/stalingrad/"",
    ""directors"": [
        ""Joseph Vilsmaier""
    ],
    ""rating"": ""3.78 out of 5"",
    ""year"": ""1993"",
    ""genres"": [
        ""Drama"",
        ""History"",
        ""War""
    ]
}"
https://letterboxd.com/search/Quasimodo+Del+Paris+1999/,"{
    ""title"": ""quasimodo-del-paris"",
    ""url"": ""https://letterboxd.com/film/quasimodo-del-paris/"",
    ""directors"": [
        ""Patrick Timsit""
    ],
    ""rating"": ""2.91 out of 5"",
    ""year"": ""1999"",
    ""genres"": [
        ""Crime"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Big+Man+Japan+2007/,"{
    ""title"": ""big-man-japan"",
    ""url"": ""https://letterboxd.com/film/big-man-japan/"",
    ""directors"": [
        ""Hitoshi Matsumoto""
    ],
    ""rating"": ""3.35 out of 5"",
    ""year"": ""2007"",
    ""genres"": [
        ""Comedy"",
        ""Action"",
        ""Science Fiction""
    ]
}"
https://letterboxd.com/search/Tystnaden+1963/,"{
    ""title"": ""the-silence"",
    ""url"": ""https://letterboxd.com/film/the-silence/"",
    ""directors"": [
        ""Ingmar Bergman""
    ],
    ""rating"": ""3.99 out of 5"",
    ""year"": ""1963"",
    ""genres"": [
        ""Romance"",
        ""Drama""
    ]
}"
https://letterboxd.com/search/Primary+1998/,"{
    ""title"": ""primary-colors"",
    ""url"": ""https://letterboxd.com/film/primary-colors/"",
    ""directors"": [
        ""Mike Nichols""
    ],
    ""rating"": ""3.31 out of 5"",
    ""year"": ""1998"",
    ""genres"": [
        ""Drama""
    ]
}"
https://letterboxd.com/search/Long+Drive+Home+2017/,
https://letterboxd.com/search/Zwartboek+2006/,"{
    ""title"": ""black-book"",
    ""url"": ""https://letterboxd.com/film/black-book/"",
    ""directors"": [
        ""Paul Verhoeven""
    ],
    ""rating"": ""3.80 out of 5"",
    ""year"": ""2006"",
    ""genres"": [
        ""Thriller"",
        ""Drama"",
        ""War""
    ]
}"
https://letterboxd.com/search/Chemical+Wedding+2008/,"{
    ""title"": ""chemical-wedding"",
    ""url"": ""https://letterboxd.com/film/chemical-wedding/"",
    ""directors"": [
        ""Julian Doyle""
    ],
    ""rating"": ""2.86 out of 5"",
    ""year"": ""2008"",
    ""genres"": [
        ""Horror"",
        ""Thriller"",
        ""Mystery""
    ]
}"
https://letterboxd.com/search/In+The+Year+Of+The+Pig+1968/,
https://letterboxd.com/search/Eega+2012/,"{
    ""title"": ""eega"",
    ""url"": ""https://letterboxd.com/film/eega/"",
    ""directors"": [
        ""S. S. Rajamouli""
    ],
    ""rating"": ""3.80 out of 5"",
    ""year"": ""2012"",
    ""genres"": [
        ""Fantasy""
    ]
}"
https://letterboxd.com/search/Assassination+Games+2011/,"{
    ""title"": ""assassination-games"",
    ""url"": ""https://letterboxd.com/film/assassination-games/"",
    ""directors"": [
        ""Ernie Barbarash""
    ],
    ""rating"": ""2.65 out of 5"",
    ""year"": ""2011"",
    ""genres"": [
        ""Action""
    ]
}"
https://letterboxd.com/search/The+Hunchback+1996/,"{
    ""title"": ""the-hunchback-of-notre-dame-1996"",
    ""url"": ""https://letterboxd.com/film/the-hunchback-of-notre-dame-1996/"",
    ""directors"": [
        ""Gary Trousdale"",
        ""Kirk Wise""
    ],
    ""rating"": ""3.68 out of 5"",
    ""year"": ""1996"",
    ""genres"": [
        ""Family"",
        ""Drama"",
        ""Animation""
    ]
}"
https://letterboxd.com/search/Twist+2024/,"{
    ""title"": ""romance-with-a-twist"",
    ""url"": ""https://letterboxd.com/film/romance-with-a-twist/"",
    ""directors"": [
        ""Max McGuire""
    ],
    ""rating"": ""3.00 out of 5"",
    ""year"": ""2024"",
    ""genres"": [
        ""Comedy"",
        ""TV Movie"",
        ""Romance""
    ]
}"
https://letterboxd.com/search/Bewitched+1964/,
https://letterboxd.com/search/Future+Cops+1993/,"{
    ""title"": ""future-cops"",
    ""url"": ""https://letterboxd.com/film/future-cops/"",
    ""directors"": [
        ""Wong Jing""
    ],
    ""rating"": ""3.34 out of 5"",
    ""year"": ""1993"",
    ""genres"": [
        ""Action"",
        ""Science Fiction"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Hellraiser+Revelations+2011/,"{
    ""title"": ""hellraiser-revelations"",
    ""url"": ""https://letterboxd.com/film/hellraiser-revelations/"",
    ""directors"": [
        ""V\u00edctor Garc\u00eda""
    ],
    ""rating"": ""1.32 out of 5"",
    ""year"": ""2011"",
    ""genres"": [
        ""Horror""
    ]
}"
https://letterboxd.com/search/Happiness+Is+In+The+Field+1995/,"{
    ""title"": ""happiness-is-in-the-field"",
    ""url"": ""https://letterboxd.com/film/happiness-is-in-the-field/"",
    ""directors"": [
        ""\u00c9tienne Chatiliez""
    ],
    ""rating"": ""3.42 out of 5"",
    ""year"": ""1995"",
    ""genres"": [
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Kath+And+Kimderella+2012/,"{
    ""title"": ""kath-kimderella"",
    ""url"": ""https://letterboxd.com/film/kath-kimderella/"",
    ""directors"": [
        ""Ted Emery""
    ],
    ""rating"": ""2.83 out of 5"",
    ""year"": ""2012"",
    ""genres"": [
        ""Comedy""
    ]
}"
https://letterboxd.com/search/A+Hard+Day+2014/,"{
    ""title"": ""a-hard-day"",
    ""url"": ""https://letterboxd.com/film/a-hard-day/"",
    ""directors"": [
        ""Kim Seong-hun""
    ],
    ""rating"": ""3.63 out of 5"",
    ""year"": ""2014"",
    ""genres"": [
        ""Crime"",
        ""Thriller"",
        ""Mystery""
    ]
}"
https://letterboxd.com/search/Home+Sweet+Home+2020/,"{
    ""title"": ""sweet-home-2020"",
    ""url"": ""https://letterboxd.com/film/sweet-home-2020/"",
    ""directors"": [],
    ""rating"": ""3.72 out of 5"",
    ""year"": ""2020"",
    ""genres"": []
}"
https://letterboxd.com/search/The+Inglorious+Bastards+1978/,"{
    ""title"": ""the-inglorious-bastards"",
    ""url"": ""https://letterboxd.com/film/the-inglorious-bastards/"",
    ""directors"": [
        ""Enzo G. Castellari""
    ],
    ""rating"": ""3.36 out of 5"",
    ""year"": ""1978"",
    ""genres"": [
        ""War"",
        ""Adventure"",
        ""Action""
    ]
}"
https://letterboxd.com/search/Virtue+2014/,"{
    ""title"": ""birdman-or-the-unexpected-virtue-of-ignorance"",
    ""url"": ""https://letterboxd.com/film/birdman-or-the-unexpected-virtue-of-ignorance/"",
    ""directors"": [
        ""Alejandro Gonz\u00e1lez I\u00f1\u00e1rritu""
    ],
    ""rating"": ""4.00 out of 5"",
    ""year"": ""2014"",
    ""genres"": [
        ""Drama"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Novocaine+2025/,"{
    ""title"": ""novocaine-2025"",
    ""url"": ""https://letterboxd.com/film/novocaine-2025/"",
    ""directors"": [
        ""Dan Berk"",
        ""Robert Olsen""
    ],
    ""rating"": ""None found"",
    ""year"": ""2025"",
    ""genres"": [
        ""Adventure"",
        ""Comedy"",
        ""Action"",
        ""Thriller""
    ]
}"
https://letterboxd.com/search/A+B+B+A+The+Movie+1971/,
https://letterboxd.com/search/Le+Capitan+1960/,"{
    ""title"": ""captain-blood-1960"",
    ""url"": ""https://letterboxd.com/film/captain-blood-1960/"",
    ""directors"": [
        ""Andr\u00e9 Hunebelle""
    ],
    ""rating"": ""3.37 out of 5"",
    ""year"": ""1960"",
    ""genres"": [
        ""Action"",
        ""Adventure""
    ]
}"
https://letterboxd.com/search/Operation+Finale+2018/,"{
    ""title"": ""operation-finale"",
    ""url"": ""https://letterboxd.com/film/operation-finale/"",
    ""directors"": [
        ""Chris Weitz""
    ],
    ""rating"": ""3.20 out of 5"",
    ""year"": ""2018"",
    ""genres"": [
        ""History"",
        ""Drama"",
        ""Thriller""
    ]
}"
https://letterboxd.com/search/The+Crush+1993/,"{
    ""title"": ""the-crush"",
    ""url"": ""https://letterboxd.com/film/the-crush/"",
    ""directors"": [
        ""Alan Shapiro""
    ],
    ""rating"": ""2.82 out of 5"",
    ""year"": ""1993"",
    ""genres"": [
        ""Drama"",
        ""Thriller""
    ]
}"
https://letterboxd.com/search/Spiral+2000/,"{
    ""title"": ""uzumaki-2000"",
    ""url"": ""https://letterboxd.com/film/uzumaki-2000/"",
    ""directors"": [
        ""Higuchinsky""
    ],
    ""rating"": ""3.01 out of 5"",
    ""year"": ""2000"",
    ""genres"": [
        ""Fantasy"",
        ""Horror"",
        ""Mystery""
    ]
}"
https://letterboxd.com/search/Identity+Thief+2013/,"{
    ""title"": ""identity-thief"",
    ""url"": ""https://letterboxd.com/film/identity-thief/"",
    ""directors"": [
        ""Seth Gordon""
    ],
    ""rating"": ""2.46 out of 5"",
    ""year"": ""2013"",
    ""genres"": [
        ""Crime"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/The+Good+Witch+2008/,"{
    ""title"": ""the-good-witch"",
    ""url"": ""https://letterboxd.com/film/the-good-witch/"",
    ""directors"": [
        ""Craig Pryce""
    ],
    ""rating"": ""3.12 out of 5"",
    ""year"": ""2008"",
    ""genres"": [
        ""Drama"",
        ""Fantasy"",
        ""TV Movie"",
        ""Family""
    ]
}"
https://letterboxd.com/search/Super+Troopers+2001/,"{
    ""title"": ""super-troopers"",
    ""url"": ""https://letterboxd.com/film/super-troopers/"",
    ""directors"": [
        ""Jay Chandrasekhar""
    ],
    ""rating"": ""3.22 out of 5"",
    ""year"": ""2001"",
    ""genres"": [
        ""Crime"",
        ""Comedy"",
        ""Mystery""
    ]
}"
https://letterboxd.com/search/Ulvesommer+2003/,"{
    ""title"": ""wolf-summer"",
    ""url"": ""https://letterboxd.com/film/wolf-summer/"",
    ""directors"": [
        ""Peder Norlund""
    ],
    ""rating"": ""3.18 out of 5"",
    ""year"": ""2003"",
    ""genres"": [
        ""Drama"",
        ""Family"",
        ""Adventure""
    ]
}"
https://letterboxd.com/search/The+Painted+Veil+2006/,"{
    ""title"": ""the-painted-veil"",
    ""url"": ""https://letterboxd.com/film/the-painted-veil/"",
    ""directors"": [
        ""John Curran""
    ],
    ""rating"": ""3.57 out of 5"",
    ""year"": ""2006"",
    ""genres"": [
        ""Romance"",
        ""Drama""
    ]
}"
https://letterboxd.com/search/Frank+2014/,"{
    ""title"": ""frank-2014"",
    ""url"": ""https://letterboxd.com/film/frank-2014/"",
    ""directors"": [
        ""Lenny Abrahamson""
    ],
    ""rating"": ""3.58 out of 5"",
    ""year"": ""2014"",
    ""genres"": [
        ""Comedy"",
        ""Drama"",
        ""Mystery""
    ]
}"
https://letterboxd.com/search/Tremors5+Bloodlines+2015/,
https://letterboxd.com/search/Shoot+Em+Up+2007/,"{
    ""title"": ""shoot-em-up"",
    ""url"": ""https://letterboxd.com/film/shoot-em-up/"",
    ""directors"": [
        ""Michael Davis""
    ],
    ""rating"": ""3.12 out of 5"",
    ""year"": ""2007"",
    ""genres"": [
        ""Comedy"",
        ""Thriller"",
        ""Action"",
        ""Crime""
    ]
}"
https://letterboxd.com/search/The+Virgin+Spring+1960/,"{
    ""title"": ""the-virgin-spring"",
    ""url"": ""https://letterboxd.com/film/the-virgin-spring/"",
    ""directors"": [
        ""Ingmar Bergman""
    ],
    ""rating"": ""4.14 out of 5"",
    ""year"": ""1960"",
    ""genres"": [
        ""Drama"",
        ""History""
    ]
}"
https://letterboxd.com/search/Mothers+Day+2012/,
https://letterboxd.com/search/Love+Stinks+1999/,"{
    ""title"": ""love-stinks"",
    ""url"": ""https://letterboxd.com/film/love-stinks/"",
    ""directors"": [
        ""Jeff Franklin""
    ],
    ""rating"": ""2.64 out of 5"",
    ""year"": ""1999"",
    ""genres"": [
        ""Romance"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Sixteen+Candles+1984/,"{
    ""title"": ""sixteen-candles"",
    ""url"": ""https://letterboxd.com/film/sixteen-candles/"",
    ""directors"": [
        ""John Hughes""
    ],
    ""rating"": ""3.01 out of 5"",
    ""year"": ""1984"",
    ""genres"": [
        ""Romance"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Por+La+Libre+2000/,"{
    ""title"": ""dust-to-dust"",
    ""url"": ""https://letterboxd.com/film/dust-to-dust/"",
    ""directors"": [
        ""Juan Carlos de Llaca""
    ],
    ""rating"": ""3.38 out of 5"",
    ""year"": ""2000"",
    ""genres"": [
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Quest+For+Fire+1981/,"{
    ""title"": ""quest-for-fire"",
    ""url"": ""https://letterboxd.com/film/quest-for-fire/"",
    ""directors"": [
        ""Jean-Jacques Annaud""
    ],
    ""rating"": ""3.50 out of 5"",
    ""year"": ""1981"",
    ""genres"": [
        ""Drama"",
        ""Adventure""
    ]
}"
https://letterboxd.com/search/Ill+Always+Know+What+You+Did+Last+Summer+1997/,
https://letterboxd.com/search/The+Dragon+Missile+1976/,"{
    ""title"": ""the-dragon-missile"",
    ""url"": ""https://letterboxd.com/film/the-dragon-missile/"",
    ""directors"": [
        ""Ho Meng-Hua""
    ],
    ""rating"": ""3.33 out of 5"",
    ""year"": ""1976"",
    ""genres"": [
        ""Action""
    ]
}"
https://letterboxd.com/search/Miracle+Run+2004/,"{
    ""title"": ""miracle-run"",
    ""url"": ""https://letterboxd.com/film/miracle-run/"",
    ""directors"": [
        ""Gregg Champion""
    ],
    ""rating"": ""3.23 out of 5"",
    ""year"": ""2004"",
    ""genres"": [
        ""Drama"",
        ""TV Movie""
    ]
}"
https://letterboxd.com/search/April9th+2015/,
https://letterboxd.com/search/Hong+Kong+1974/,"{
    ""title"": ""hong-kong-97"",
    ""url"": ""https://letterboxd.com/film/hong-kong-97/"",
    ""directors"": [
        ""Albert Pyun""
    ],
    ""rating"": ""2.92 out of 5"",
    ""year"": ""1994"",
    ""genres"": [
        ""Drama"",
        ""Action"",
        ""Thriller""
    ]
}"
https://letterboxd.com/search/Playing+By+Heart+1998/,"{
    ""title"": ""playing-by-heart"",
    ""url"": ""https://letterboxd.com/film/playing-by-heart/"",
    ""directors"": [
        ""Willard Carroll""
    ],
    ""rating"": ""3.19 out of 5"",
    ""year"": ""1998"",
    ""genres"": [
        ""Drama"",
        ""Romance"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/The+Thundering+Sword+1967/,"{
    ""title"": ""the-thundering-sword"",
    ""url"": ""https://letterboxd.com/film/the-thundering-sword/"",
    ""directors"": [
        ""Hsu Tseng-Hung""
    ],
    ""rating"": ""3.27 out of 5"",
    ""year"": ""1967"",
    ""genres"": [
        ""Action"",
        ""Adventure""
    ]
}"
https://letterboxd.com/search/Fifty+Shades+Of+Black+2016/,"{
    ""title"": ""fifty-shades-of-black"",
    ""url"": ""https://letterboxd.com/film/fifty-shades-of-black/"",
    ""directors"": [
        ""Michael Tiddes""
    ],
    ""rating"": ""1.65 out of 5"",
    ""year"": ""2016"",
    ""genres"": [
        ""Comedy"",
        ""Romance""
    ]
}"
https://letterboxd.com/search/The+Thieves+2012/,"{
    ""title"": ""the-thieves-2012"",
    ""url"": ""https://letterboxd.com/film/the-thieves-2012/"",
    ""directors"": [
        ""Choi Dong-hoon""
    ],
    ""rating"": ""3.38 out of 5"",
    ""year"": ""2012"",
    ""genres"": [
        ""Crime"",
        ""Action""
    ]
}"
https://letterboxd.com/search/Little+Big+Man+1970/,
https://letterboxd.com/search/Venom+2024/,"{
    ""title"": ""venom-the-last-dance"",
    ""url"": ""https://letterboxd.com/film/venom-the-last-dance/"",
    ""directors"": [
        ""Kelly Marcel""
    ],
    ""rating"": ""2.64 out of 5"",
    ""year"": ""2024"",
    ""genres"": [
        ""Action"",
        ""Science Fiction"",
        ""Adventure""
    ]
}"
https://letterboxd.com/search/Candleshoe+1977/,"{
    ""title"": ""candleshoe"",
    ""url"": ""https://letterboxd.com/film/candleshoe/"",
    ""directors"": [
        ""Norman Tokar""
    ],
    ""rating"": ""3.28 out of 5"",
    ""year"": ""1977"",
    ""genres"": [
        ""Family""
    ]
}"
https://letterboxd.com/search/Showdown+In+Little+Tokyo+1991/,"{
    ""title"": ""showdown-in-little-tokyo"",
    ""url"": ""https://letterboxd.com/film/showdown-in-little-tokyo/"",
    ""directors"": [
        ""Mark L. Lester""
    ],
    ""rating"": ""3.08 out of 5"",
    ""year"": ""1991"",
    ""genres"": [
        ""Crime"",
        ""Action"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/The+Ninth+Circle+2008/,"{
    ""title"": ""the-9th-circle"",
    ""url"": ""https://letterboxd.com/film/the-9th-circle/"",
    ""directors"": [
        ""Damien Leone""
    ],
    ""rating"": ""2.27 out of 5"",
    ""year"": ""2008"",
    ""genres"": [
        ""Horror""
    ]
}"
https://letterboxd.com/search/Dragon+Storm+2004/,"{
    ""title"": ""dragon-storm"",
    ""url"": ""https://letterboxd.com/film/dragon-storm/"",
    ""directors"": [
        ""Stephen Furst""
    ],
    ""rating"": ""None found"",
    ""year"": ""2004"",
    ""genres"": [
        ""Science Fiction"",
        ""Adventure""
    ]
}"
https://letterboxd.com/search/Maximum+Risk+1996/,"{
    ""title"": ""maximum-risk"",
    ""url"": ""https://letterboxd.com/film/maximum-risk/"",
    ""directors"": [
        ""Ringo Lam""
    ],
    ""rating"": ""2.79 out of 5"",
    ""year"": ""1996"",
    ""genres"": [
        ""Thriller"",
        ""Action""
    ]
}"
https://letterboxd.com/search/My+Breakfast+With+Blassie+1983/,"{
    ""title"": ""my-breakfast-with-blassie"",
    ""url"": ""https://letterboxd.com/film/my-breakfast-with-blassie/"",
    ""directors"": [
        ""Johnny Legend"",
        ""Mark Shepard"",
        ""Linda Lautrec""
    ],
    ""rating"": ""3.49 out of 5"",
    ""year"": ""1983"",
    ""genres"": [
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Wish+Upon+A+Star+1996/,"{
    ""title"": ""wish-upon-a-star"",
    ""url"": ""https://letterboxd.com/film/wish-upon-a-star/"",
    ""directors"": [
        ""Blair Treu""
    ],
    ""rating"": ""3.13 out of 5"",
    ""year"": ""1996"",
    ""genres"": [
        ""Comedy"",
        ""TV Movie"",
        ""Fantasy"",
        ""Family""
    ]
}"
https://letterboxd.com/search/Along+Came+Polly+2004/,"{
    ""title"": ""along-came-polly"",
    ""url"": ""https://letterboxd.com/film/along-came-polly/"",
    ""directors"": [
        ""John Hamburg""
    ],
    ""rating"": ""2.82 out of 5"",
    ""year"": ""2004"",
    ""genres"": [
        ""Romance"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Millers+Crossing+1990/,"{
    ""title"": ""millers-crossing"",
    ""url"": ""https://letterboxd.com/film/millers-crossing/"",
    ""directors"": [
        ""Joel Coen""
    ],
    ""rating"": ""4.00 out of 5"",
    ""year"": ""1990"",
    ""genres"": [
        ""Drama"",
        ""Thriller"",
        ""Crime""
    ]
}"
https://letterboxd.com/search/Dreams+Of+A+Life+2011/,"{
    ""title"": ""dreams-of-a-life"",
    ""url"": ""https://letterboxd.com/film/dreams-of-a-life/"",
    ""directors"": [
        ""Carol Morley""
    ],
    ""rating"": ""3.36 out of 5"",
    ""year"": ""2011"",
    ""genres"": [
        ""Drama"",
        ""Documentary""
    ]
}"
https://letterboxd.com/search/Bad+Girls+1994/,"{
    ""title"": ""bad-girls-1994"",
    ""url"": ""https://letterboxd.com/film/bad-girls-1994/"",
    ""directors"": [
        ""Jonathan Kaplan""
    ],
    ""rating"": ""2.67 out of 5"",
    ""year"": ""1994"",
    ""genres"": [
        ""Western"",
        ""Romance""
    ]
}"
https://letterboxd.com/search/Independence+Day+Resurgence+2016/,"{
    ""title"": ""independence-day-resurgence"",
    ""url"": ""https://letterboxd.com/film/independence-day-resurgence/"",
    ""directors"": [
        ""Roland Emmerich""
    ],
    ""rating"": ""2.03 out of 5"",
    ""year"": ""2016"",
    ""genres"": [
        ""Action"",
        ""Science Fiction"",
        ""Adventure""
    ]
}"
